Open;High;Low;Close
156.6;157.9;152.91;153.23
159.9;159.99;155.75;156.66
157.54;162.2;156.98;158.95
157.78;160.49;156.08;159.88
155.41;159.45;153.65;157.08
162.34;162.47;154.02;154.4
160.4;163;158.65;162.12
164.32;165.26;158.45;159.03
164.99;168.37;161.56;166.26
149;162.76;146.53;162.02
166.9;167.5;161.12;166.29
168.52;169.65;165;165.15
174.1;174.98;171.39;171.81
170.2;172.93;168.6;172.81
172.48;173.74;166.39;169.64
179.24;179.3;173.08;173.88
175.47;177.11;171;172.58
174.92;177.34;171.37;176.63
180.2;180.91;174.14;174.25
175.4;179.7;172.74;179.55
173.16;177.13;171.9;175.16
169.59;172.17;165.75;170.12
175.2;177.45;168.18;168.18
164.23;174.72;164;174.68
170.19;172;166.62;167.44
166.51;170.57;164.15;170.09
174.07;174.84;168.01;168.26
174.61;178.83;173.88;177.39
172.37;175.78;171.63;173.25
174.74;175.88;171.56;173.16
179.35;181;175;175.27
178.55;182.34;176.8;180.9
181.12;182.2;177.35;178.75
178.1;181.99;177.41;181.43
171.3;177.9;169.07;176.84
171.64;174.16;165.31;172.37
181.49;182.6;171.2;173.26
184.34;186;179.59;180.81
180.51;186.78;179.02;185.64
184.79;184.94;175.75;181.61
188;189.95;185.55;185.64
186.34;189.84;185.7;189.43
184.02;187.09;183.23;185.19
186.86;188.2;182.34;185.37
188.6;189.65;184.53;186.1
187.45;189.54;187.38;188.75
186.76;188.2;185.5;186.69
187.41;187.95;183.72;187.01
182.75;186.43;181.84;186.43
180.77;181.99;177.8;181.17
179.26;181.33;172;177.05
185.67;187.95;176.25;178.19
181.82;186.16;180.12;185.9
187.86;188.69;181.3;183.6
190.11;190.3;187;187.62
186.81;189.9;184.2;189.73
191.23;192.24;185.57;186.26
188.61;191.45;187.86;189.96
185.21;188.87;182.85;188.16
183.16;184.25;181.37;183.45
183.77;186.5;183.07;185.06
186.05;188.2;180.54;182.59
184.66;187.12;182.18;186.66
181.92;185.31;181.05;184.73
180.19;181.92;178.55;180.94
174.96;180;174.86;180
176.19;180;172.92;173.95
171.11;175.66;170.25;175.05
169.75;173.75;169.13;172.24
170.7;171.1;166.42;169.73
165.34;169.98;159.19;168.94
164.05;164.84;161.08;162.89
167.4;168;158.09;160.2
162.21;168.5;161.76;168.16
159.12;162.26;158.38;161.04
154.17;156;153.35;154.49
151.72;154.1;150.62;153.7
149.4;149.72;145.72;148.38
146.77;149.25;144.54;147.78
152.72;153.3;146.4;147.14
151.13;155.42;150.6;154.55
153.31;153.89;150.46;151.44
153.55;156.45;152.32;152.84
156.13;159.69;155.11;155.89
152.19;154.71;150.75;153.08
147.06;153.63;147;151.61
148.78;151.2;145.85;147.49
146.3;149.66;143.61;149.53
143.27;145.71;142.52;143.5
141.8;144.65;141.6;143.01
144.95;145.31;139.99;140.25
140.87;145.74;140.64;145.06
139.96;143.1;137.33;140.98
134.01;140.85;133.64;139.53
131.12;133.29;129.18;133.27
133.12;134.29;129.67;129.67
129.18;133;128.67;132.82
122.55;128.59;122.55;126.73
129.88;130.3;124.2;126.61
124.1;129.5;123;127.94
127.04;128.68;125.17;126.03
124.1;127.48;122;127.35
121.98;123.46;119.37;119.69
120.41;122.98;119.05;122.25
124.61;127.5;120.81;120.93
123.58;125.14;122.25;124.49
121.99;124.88;120.4;124.62
124.44;125.98;118;121.73
129.29;130.21;124.8;125.02
127.2;132.2;125.77;129.91
118.23;123.05;118.09;122.96
117.64;121.09;115.44;119.15
118.59;120.17;116.66;119.74
122.48;122.51;115.87;119.46
126.05;126.47;120.86;121.54
122.2;124.6;121.68;123.82
125.99;126.75;121.44;122.18
126.27;127.08;124.06;124.63
129.4;130.8;127.01;127.46
126.68;129.78;125.63;129.4
130.7;131;123.62;124.86
128.01;129.98;127.2;129.45
122.08;125.7;121.6;125.48
119.97;124.78;117.27;121.24
130.83;131.92;121.77;122
130.43;134;128.9;129.36
134.21;135.9;131.42;131.65
136.24;136.59;132.18;133.75
129.45;136.65;129.4;135.36
131.37;135.45;130;132.18
131.15;132.79;129.05;131.54
128.16;133.2;126.45;130.01
138.99;139.09;129.61;130.01
139.99;140.7;132.01;135.6
136.19;140;126.14;139.07
148.06;159.98;146;155.64
161.71;165.75;159.61;161.36
161.51;165.36;158.42;160.89
165.23;169.01;156.7;159.64
177.72;179.22;164.66;169.04
177.52;179.42;175.17;178.78
176;177.85;170;172.69
177.58;181;175.41;178.02
171.3;179.5;168.3;179.4
180.14;182.46;170.8;171.25
181.25;183.6;170.23;177.64
191.45;193;178.89;180.05
195.41;197.39;192.69;194.93
199.27;200.26;192.55;194.84
199.5;200.5;197.75;198.08
200.59;201.56;196.88;199.83
198.95;202.96;197.8;198.57
199.01;200.96;196.82;198.95
195.03;199.33;194.79;198.8
190.12;193.91;189.89;193.91
185.43;187.83;183.33;187.21
182.98;184.64;180.9;183.12
186.52;187.33;178.6;182.98
190.72;192.65;182.98;184.4
190.37;193.2;189.54;190.39
190.19;192.12;187.82;191.83
193.44;194.48;185.76;190.86
194.75;196.83;187.39;188.54
193.59;195.66;192.69;194.21
190.54;194.99;188.04;194.3
186.19;190.1;186.12;189.95
182.89;186;182.41;185.5
177.15;180.9;176.99;179.81
181.86;184.14;177.7;178.86
187.34;187.7;179.7;182.22
179.43;185.17;179.15;184.29
176.82;180.6;175.35;180.22
175.22;175.79;170.01;174.81
173.59;177.27;172.35;172.54
172;172.05;169.75;171.54
165.84;172.35;164.67;168.46
165.67;171.79;163.53;168.85
166.1;168.2;162.1;163.95
165.3;167.02;159.33;166.39
166.39;169.59;160.3;164.3
177.16;177.57;163.74;166.11
160.85;170.98;153.76;169.96
165.28;167.7;150.63;153.76
171.15;175.12;165.21;165.37
186.67;186.9;167.77;175.47
190.61;192.68;186.13;186.3
187.05;192;185.27;191.79
185.29;188.96;184.24;186.18
189.21;189.44;183.49;187.87
188.6;190.1;180;187.44
187.63;190.12;184.95;189.95
186.18;189.37;184.73;187
185.45;186.59;184.7;185.09
185.29;185.37;182.88;184.7
184.87;185.9;181.66;182.78
185.81;187.21;179.24;185.93
188.56;188.6;182.76;186.16
170.35;174.9;169.96;174.36
174.24;174.63;170;170.42
171.5;174.19;171.05;173.5
172.69;173.04;169.18;172.75
165.54;170.18;165.15;169.58
167.98;169.57;163.5;166.98
163.01;167.28;161.8;167.25
169.49;171.88;153.21;162.23
167.55;167.88;165.6;166.79
170.2;171.11;166.68;167.86
163.49;167.91;162.97;167.91
158.37;161.58;157.7;161.45
158;158.08;153.5;156.24
157.78;159.18;157.01;157.92
156.55;158.59;155.89;158.45
154.63;157.41;152.93;156.34
153.44;154.6;152.75;153.47
153.77;154.52;152.32;154.5
154.47;155;151.25;152.77
146.84;153.22;146.82;153.18
146.73;149.85;146.65;148.28
141.14;144.65;140.31;144.15
140.15;141.79;139.32;140.31
143.02;143.16;139.4;140.77
139.06;142.85;137.83;140.92
138.99;140.59;137.6;138.41
136.57;138.98;136.2;138.81
138.83;139;136.65;137.2
135.99;139.4;135.75;136.85
137.9;138.3;133.75;135.49
136.99;138.04;133.95;136.71
132.01;132.3;130;131.77
135.56;137.57;132.71;135.01
144.97;145.84;136.1;136.76
139.94;145.73;139.84;144.16
139.49;139.65;137.41;138.48
132.67;138.25;132.3;136.25
129.88;134.18;129.54;134.08
130.99;132.41;126.63;126.82
133.39;134.66;132.1;132.25
130.53;135.37;129.81;135.3
133.09;133.34;129.76;131.07
131.22;132.75;130.33;132.51
122.21;128.96;121;127.57
123.96;124.5;120.5;122.22
122.01;123.5;119.82;122.06
117.01;118.5;111.62;117.05
122.74;124.86;119.65;119.9
128.29;128.3;123.71;124.03
128.32;129.35;126.5;127.79
123.12;127.75;120.3;125
131.11;133;125.09;126.39
136.76;136.86;132;134.01
134.94;137.24;132.63;135.03
132.9;135.27;128.3;135.25
135.26;135.95;131.5;131.85
136.65;136.96;134.15;136.49
133.64;135.38;127.77;135
142.97;143.48;131.52;131.76
144.33;145.45;139.57;141.43
146.19;148.92;143.78;143.85
145.91;148.5;136.96;146
137.35;138.36;135;137.26
138.88;141;134.15;134.89
143.31;145.22;140.93;143.7
141.65;144.18;140;143.75
140.3;140.81;139.65;140
138.19;138.44;136.04;138.12
138.3;139.6;137.5;138.91
138.39;139.98;137.5;138.1
135.03;137.85;134.52;137.73
133.85;134.24;132.39;134.07
132.07;133.7;131.31;132.39
128.88;134.5;128.81;132.35
132.38;132.9;129.18;130.33
133.13;133.34;130.4;132.3
128.8;132.97;128.69;132.75
122;127.4;121.5;127.17
121.05;122.09;119.3;121.26
121.97;124;121.09;122.04
122.36;122.49;120;120.56
120.61;122.04;119.26;121.89
123.98;124;118.72;119.65
124.19;125.09;121.06;122.34
123.85;124.45;122.38;123
121.7;124.29;120.72;123.9
123.87;124.66;121.5;121.55
124.69;125.01;122.91;123.66
123.28;125.18;122.54;125.09
120.62;120.67;119.86;120.5
117.2;119.45;116.42;118.75
121.15;121.19;115.4;117.5
119.35;121.71;118.31;120.38
126;126.15;119.54;120.19
125.82;125.83;122.29;124.49
124.99;127.61;123.19;124.07
122.3;124.05;121.95;123.64
121.41;122.69;120.5;122.67
118.63;121.73;117.9;121.33
121.1;121.19;118.29;118.4
120.07;122.17;119.54;121.19
114.3;118.88;113.53;118.77
114.45;114.86;112.69;114.35
112;113.78;111.5;113.62
112.81;114.46;110.37;110.69
114.02;115;112.59;112.89
112.49;113.75;112.01;113.54
110.31;112.45;110.05;111.98
110.23;110.64;109.77;110.02
107.15;109.87;107.15;109.44
108.53;108.83;103.42;107.34
109.57;110.2;106.48;107.52
109.62;110;108.25;109.36
107.74;109.13;106.78;108.74
106.63;108.84;105.92;107.34
104.91;106.96;104.89;106.88
103.47;105.15;103.42;105.06
101.08;104.35;101.01;103.92
100.8;101.6;100.5;100.81
100.73;101.45;100.01;100.4
99.65;100.54;99.47;100.39
99.59;100.35;98.55;99.47
100.09;101;99.67;99.8
98.18;99.95;97.69;99.92
101.58;102.5;98.3;98.84
94.23;95.4;93.8;95.35
93.96;96.39;91.3;93.24
91.59;93.8;91.42;93.51
90.89;91.18;90.55;90.97
90.19;91.25;89.83;90.27
90.16;90.85;89.6;90.4
92;92.3;89.7;90.35
90.57;91.5;90.25;91.43
90.9;91.4;90.06;90.24
92.04;92.31;90.72;92.19
93.9;93.95;92.33;92.59
93.67;94.26;93.41;94.25
95.21;95.3;93.04;93.65
94.12;94.68;93.52;94.68
94.94;95.14;94.13;94.27
94.14;95.23;93.76;94.5
94.14;94.25;93.02;93.65
94.28;94.68;92.75;92.91
94.19;94.19;92.23;93.75
94.88;95.4;93.15;93.24
95.71;96.83;95;95.46
93.99;95.9;93.3;95.85
93.35;94.07;93.3;93.52
93.73;94.36;93;93.96
91.99;94;91.65;93.87
91.35;91.84;91.06;91.48
90.24;91.55;89.59;91.13
89.54;89.99;89.32;89.59
89.96;90.36;89.31;89.57
88.6;90;87.92;90
89.41;90.6;88.4;88.4
88.07;89.99;87.99;89.87
88.8;88.85;87.4;87.97
88.59;88.72;87.46;88
88.05;88.97;87.45;87.72
87.8;88.31;87.4;88.19
85.89;88.65;85.76;86.32
86.77;87.54;85.21;85.41
84.03;88.31;83.75;87.06
83;85.6;83;84.61
86.3;87.08;83.41;83.93
89.84;90;87.61;88.51
89.16;90.34;88.85;89.07
90.8;90.81;88.53;89.51
85.98;89.49;85.96;89.2
84.65;86.16;84.16;85.9
85.25;85.41;84.66;84.83
85.44;85.62;84.78;85.21
84.63;85.64;84.57;85.3
85.16;85.29;84.3;84.7
84.43;85.18;83.63;84.88
85.88;86.2;83.21;83.27
85.43;86.51;85.41;86.18
84.48;86.38;83.55;86.15
84.45;84.47;82.86;84.15
84.3;85.23;83.94;83.94
84.12;85.25;83.7;84.75
86.23;86.27;84.74;84.74
84.86;86;84.35;85.73
86.43;86.49;85.25;85.55
86.3;86.65;85.53;85.94
87.11;87.37;84.99;85.38
87.11;88.5;86.03;86.25
86.68;87.15;86.08;86.7
85.73;87.51;85.51;85.7
89.14;89.16;85.65;86.79
88.63;89.65;88.12;88.5
92.1;92.11;89.05;89.07
97.56;97.6;94.82;94.95
95.68;97.25;95.45;97.1
94.59;95.06;93.23;94.62
95.94;96.78;95.1;95.8
94.75;97.8;93.45;97
86.45;92.98;85.15;92.57
85.96;86.53;85.28;85.47
85.77;86.2;84.4;85.05
84.05;85.95;83.82;85.66
86.29;86.58;81.9;83.8
83.95;85.4;83.36;84.84
80.22;81.25;79.65;80.87
78.15;82;76.77;81.52
82.15;82.57;80.89;81.51
83.46;84.04;81.6;82.2
84.7;85.48;82.2;82.9
86.47;86.67;84.74;84.76
84.73;86.68;83.62;86.31
87.63;88;84.59;85.47
89.02;89.22;87.33;87.72
89.05;90;88.26;88.55
87.95;89.07;87.15;89.05
88.61;88.84;85.53;86.14
88.9;89.3;88.05;88.75
87.23;89.39;87;88.26
90.03;90.5;86.9;87.04
90.64;91.39;89.67;89.83
91.65;92.33;90.87;91.27
91.88;92.05;90.5;91.12
91.8;92.33;90.1;91.32
92.21;92.68;91.06;91.66
93;93.15;90.25;91.8
90.36;91.97;89.91;91.81
92.51;93.16;89.5;89.54
89.53;93.08;89.5;91.63
88.99;90.75;87.85;90.31
87.42;88.6;87.11;88.6
85.4;87;85.2;86.47
85.14;85.94;85;85.85
84.87;86.3;84.62;85.61
85.05;85.9;84;84.05
84.8;85;83.9;85
83.22;84.45;82.64;84.35
83.55;83.6;82.5;83.12
82.9;84.69;82.12;83.34
80.02;82.69;79.89;82.45
80.45;81;80.13;80.51
78.95;80.06;78.43;79.71
79.36;79.53;77.79;78.29
78.92;79.32;78.5;78.98
81.1;81.38;78.36;79.16
81.45;81.68;80.23;81.08
79.99;80.9;79.5;80.42
81.75;82.45;80.01;80.41
81.9;82.6;81.13;82.19
81.35;82;81.01;81.68
81.21;81.68;80.2;81.05
79.99;81.9;79.75;81.46
78.97;79.99;78.67;79.95
79.26;79.95;78.16;78.99
74.75;75.37;73.91;74.53
75.04;75.27;74.04;74.29
75.19;75.88;74.79;75.4
75.63;76.88;74.74;75.02
73.61;75.39;73.6;75.26
73.42;73.98;72.6;73.23
74.54;74.58;73.08;73.81
73.8;75.08;73.53;74.63
74.42;75.04;73.81;74.22
74.53;76.16;74.13;74.83
74.1;75.46;73.16;75.38
74.45;74.95;73.19;74.08
75.1;75.87;74.3;74.86
77.11;77.52;76.68;76.98
77.02;77.48;75.95;77.01
77.17;77.47;75.82;76.41
76.18;77.78;76.1;77.61
73.81;75.86;73.72;75.75
74.3;74.34;72.58;73
75.25;76.06;74.02;74.65
74.38;75.68;74.22;75.26
74.1;74.36;72.8;73.77
73.8;74.86;73.3;73.89
74.6;74.98;73.29;74.1
73.72;74.67;73.46;74.17
72.85;74.32;72.3;74.2
72.81;73.45;71.45;72.63
72.43;73.73;71.42;72.5
73.37;73.57;71.91;72.52
70.6;73.48;70.25;72.8
71.08;71.69;69.7;70.03
68.97;71.5;68.55;71.48
68.48;68.65;67.82;68.38
67.28;68.3;66.66;67.85
67.34;67.82;66.68;66.96
66.99;67.26;65.12;66.48
68.5;68.61;66.68;66.98
67.34;69.05;67.31;68.75
67.89;68.19;66.27;67.81
68;68.65;66.94;67.31
66.68;68.32;66.5;67.62
67.3;67.31;66.15;66.56
67.71;68.4;67.26;67.91
68;68.66;67.18;67.59
67.1;68.07;66.33;67.98
65.34;66.5;64.8;66.45
64.05;65.22;63.6;63.94
63.23;64.13;62.58;63.65
63.25;64.81;62.7;64.07
65.43;65.6;63.4;63.59
67.09;67.11;64.51;64.78
67.72;69.6;66.31;67.21
67.05;68.61;64.96;68.3
67.91;70;67.81;69.59
67.65;68.68;67.51;68.16
67.22;67.93;65.94;67.18
66.83;68.63;66.28;67.96
63.94;65.68;63.5;65.59
64.5;65.02;62.86;63.4
62;64.64;61.68;63.87
61.78;62.09;60.78;61.93
61.26;62.1;60.43;61.42
59.82;61.15;59.64;60.72
60.96;61.59;59.72;60.5
52.96;55.08;52.36;54.1
53.16;53.85;51.85;52.9
51.73;53.11;51.65;52.37
52.5;52.89;50.16;50.67
52.03;54.12;51.41;52.25
55.17;55.24;52.92;52.96
55.11;55.99;54.53;55.65
55.7;56.49;54.5;55
55.48;56.55;54.67;55.4
57.09;57.4;55.61;55.77
57.15;57.6;56.56;57
57.52;58.18;57.34;57.95
57.59;57.75;56.5;57.27
56.76;59.09;56.39;58.97
57.29;57.3;55.41;56.02
59.09;59.22;57.4;57.43
59.17;59.2;58.37;58.99
59.72;60.17;58.73;58.83
58.2;59.75;58.07;59.58
57.74;58.71;57.3;57.86
57.61;58.35;57.29;57.47
57.83;58.18;57;57.2
58.96;59.19;57.52;57.56
57.3;59.74;56.75;59.38
58.28;58.78;56.69;57.61
57.61;59.1;57.36;58.33
59.4;59.73;56.96;57
61.18;61.56;59.1;59.24
58.44;60.93;57.15;60.76
60.1;60.4;58.35;58.56
60.22;60.63;58.91;59.72
61.15;61.15;59.97;60
62.99;63.1;60.88;61.66
59.85;62.28;59.52;62.17
61.76;61.79;58.69;59.77
63.29;63.3;61.22;61.22
64.31;64.56;63.14;63.55
64.26;64.45;63.29;64.33
62.99;63.65;61.56;63.34
64.86;65.19;63;63.15
63.87;63.99;62.77;63.38
63.26;64.88;62.82;64.51
65.68;66.26;63.12;63.18
64.71;65.7;64.07;65.26
68.1;68.25;64.75;64.98
67.37;68.38;67.12;67.79
67.85;68.69;66.86;67.7
70.79;70.84;67.55;68.15
71.29;71.33;69.61;70.6
71.82;72.56;70.62;71.03
72.99;73.8;71.72;71.89
71.86;72.25;71.15;71.89
71.22;72.89;70.46;71.13
71.83;71.95;70.18;71.14
70.15;71.98;70.11;71.62
70.77;71.54;69.16;69.6
69.38;71.3;69.2;70.39
67.73;69.86;67.35;69.36
66.65;68.28;66.4;68.15
65.96;66.59;65.56;66.17
66.85;66.92;65.5;65.75
68.19;68.64;66.47;67.04
69.51;70;66.2;67.63
66.82;67;65.47;65.65
65.04;66.47;64.79;66.22
66.51;66.84;64.35;64.81
66.34;67.44;65.81;66.47
68.01;68.17;66.3;66.71
68.99;69.3;67.07;67.99
70.29;70.93;68.45;68.67
70.93;71.21;68.47;69.79
68.3;72.05;68.2;71.24
64.71;67.21;64.15;67.21
62.1;62.22;61.05;61.17
63.67;64.12;62.61;62.65
63.25;63.61;62.24;62.72
62.82;63.3;61.53;62.75
59.13;62.52;57.67;62.33
59.63;60.14;58.25;58.71
60.35;61.38;59.4;59.51
60.25;60.94;59.03;59.96
61.82;61.9;59.61;60.16
62.16;63.25;61.27;61.67
64.29;64.34;61.39;61.81
65.22;65.46;63.87;63.99
64.75;65.54;64.11;64.66
66.85;66.9;64.3;64.31
67.71;68.04;65.52;66.23
65.77;67.32;65.5;67.32
65.05;66.28;64.79;65.68
64.05;64.49;62.45;63.19
65.98;66.47;63.81;63.93
66.29;67.2;65.35;65.66
65.76;66.9;65.08;66.31
67.69;67.72;64.94;65.48
69.4;69.91;67.53;67.72
68.99;69.99;68.67;69.61
68.84;69.49;68.02;69.1
71.58;72.4;68.1;68.49
71.99;72.12;70.65;70.99
72.14;72.89;71.2;71.46
71.79;73;71.43;71.75
69;71.67;68;71.32
70.59;70.8;68.68;69.08
70.3;70.89;69.61;70.29
69.91;71.01;69.48;70.57
67.16;69.62;66.75;69.22
65.1;68.1;65;67.64
66.63;66.75;64.64;64.71
65.18;67.67;62.9;67.31
69.1;69.23;64.53;64.95
68.49;69.08;66;68.81
68.27;69.48;66.68;67.6
72.02;72.51;66.74;67.3
72.24;72.79;71.04;71.85
75.1;75.36;72.05;72.1
74.95;76.46;74.64;75.42
75.5;76.34;73.75;75.51
71.17;76.6;70.87;75
72.95;73.6;71.1;72.03
74.53;75.43;71.93;72.33
77.39;77.5;73.25;74.2
78.76;79.42;75.77;76.04
76.1;79.56;76;77.67
79.28;80.04;75.83;76.09
81.25;81.66;78.74;79.04
83.08;84.05;81.85;82.49
85.7;86.38;83.87;84.71
84.99;86.01;84.6;85.59
84.97;86.4;83.62;84.29
83.84;84.8;82.59;83.9
76.25;81.89;75.83;80.86
76.73;77.2;75.74;76.05
75.25;76.7;74.55;76.3
74.83;74.9;73.75;74.38
75.13;75.98;74.5;74.97
72.38;74.75;72.25;74.75
70.91;72.43;70.34;71.89
73.78;73.82;71.42;71.45
74.47;74.76;73.32;73.57
74;75.18;73.95;74.23
74.17;74.26;73.3;73.35
73.91;74.49;73.6;74.02
72.6;73.61;72.54;73.5
71.63;72.38;71.12;72.11
71.11;72.6;71.04;71.38
72.14;72.3;71.06;71.11
72.68;72.86;71.35;72.18
72.53;73.3;70.27;72.01
74.85;75.46;74.21;74.98
74.87;75.35;74.56;74.91
74.21;74.59;73.35;74.33
73.2;74.17;72.6;74.08
74.23;74.46;73.12;73.95
73.93;74.83;73.35;74.05
71.95;72.53;71.49;71.82
72.27;72.74;70.7;72.63
68.95;71.73;68.81;71.6
68.43;68.85;67.52;67.82
69.99;70.3;67.35;68.1
70.72;71.07;69.07;69.66
67.66;69.54;67.5;69.34
66.88;67.98;66.69;67.11
64.84;66.76;64.52;66.52
64.82;65.19;63.72;64.96
65.31;65.43;64.37;64.56
65.59;65.88;64.25;64.52
63.15;65.06;63.09;64.95
61.6;63.08;61.46;62.28
61.54;61.98;60.91;61.45
61.54;62.11;61.34;61.54
60.64;61.2;59.01;61.18
60;61.21;60;60.11
59.95;60.38;59.1;59.9
60.85;61.67;60.14;60.23
60.35;61.24;59.62;61.15
60.26;62.32;60.07;61.85
57.72;60;57.6;59.95
57.24;58.14;56.87;57.5
55.2;57.98;54.75;57.59
56.04;56.43;54.17;54.47
56.99;57.01;55.41;55.41
56.28;57.56;55.92;57.03
56.4;56.85;55.69;56.1
55.25;56.79;55.09;56.79
56.84;56.98;55.36;55.66
54.47;56.5;54.35;56.14
52.07;54.96;51.21;54.94
53.25;53.95;52.2;52.21
53.98;54.23;52.68;53.44
54.03;54.35;52.79;54
49.44;53.95;49.27;53.74
48.65;50.3;47.87;49.25
51.23;51.87;50.4;51.59
51.76;51.91;50.28;50.37
51.72;51.93;50.55;51.3
53.2;53.49;50.87;51.7
54.33;54.36;52.75;52.78
54.95;55.35;53.64;53.75
54.16;54.54;53.68;54.44
52.33;53.65;51.88;53.61
51.23;52.59;50.81;52.34
53.07;53.11;50.59;51.08
53.92;54.24;53.43;53.44
54.03;54.56;53.32;53.84
52.1;53.5;51.84;53.2
51.88;52.47;51.32;51.9
52.96;53.05;51.86;52.11
52.99;53.81;52.92;53.19
51.05;52.89;51.05;52.64
50.23;51.21;49.95;51.21
50;50.18;49.33;49.87
51.06;51.19;49.46;49.61
51.02;51.29;50.32;50.82
51.1;51.63;50.58;51.4
50.07;51.35;49.79;51.31
49.35;50.12;49.14;49.78
49.05;49.4;47.92;48.68
46.7;48.88;46.55;48.8
46.3;46.8;46.12;46.22
47;47.17;46.09;46.26
46.86;47.03;46.27;46.89
45.99;46.79;45.92;46.57
45.27;46.03;45.26;45.84
46.12;46.34;45.36;45.74
46.12;46.49;45.81;46.06
45.6;47.12;45.59;45.77
45.85;46.1;45.32;45.74
46.15;46.75;45.26;45.87
46.28;46.7;45.77;45.83
46.91;47;45.75;46.3
46.4;47.44;46.37;47.15
47.39;47.5;46.21;46.25
46.48;48.33;46.45;47.68
43.46;46.22;43.36;46.1
43.39;44.12;43.25;44
44;44.39;43.31;43.38
42.93;43.89;42.91;43.82
43;43.25;42.61;42.65
42.49;43.36;42.02;42.99
42.89;43;42.29;42.71
43.19;43.31;42.77;43.22
42.89;43.5;42.61;43.19
42.57;43.08;42.08;42.75
43.56;44.38;42.26;42.65
43.85;44;43.3;43.8
43.83;44.07;42.67;43.99
44.01;44.11;43.36;43.63
43.99;44.28;43.73;43.81
43.44;44;43.39;44
43.7;44.04;42.9;43.29
42.86;43.8;42.65;43.63
41.52;43.23;41.07;43.19
41.41;42.1;41.37;41.49
40.97;41.57;40.46;41.55
40.79;42.01;40.23;40.75
38.29;38.5;37.9;38.35
38.23;38.4;37.91;38.24
38.37;38.65;37.78;38.1
37.87;38.28;37.47;38.25
36.81;37.76;36.8;37.63
37.71;38.16;37.2;37.39
36.55;38.15;36.5;37.98
36.83;36.97;36.29;36.5
36.61;37.16;36.31;36.81
37.23;37.29;36.12;36.37
37.49;37.59;37.17;37.31
36.84;38.1;36.68;37.1
39.09;39.12;37.68;37.76
38.83;39.78;38.65;38.89
38.26;38.6;38.14;38.55
37.72;38.19;37.38;37.86
37.85;38.09;37.45;37.61
38.47;38.54;37.83;38.31
37.19;38.08;36.82;37.98
36.87;37.3;36.3;37.13
35.92;36.15;35.75;36
35.89;36.61;35.82;35.9
37.4;37.4;35.52;35.81
37;37.94;36.82;37.65
36.63;37.25;36.57;36.92
37.6;37.73;36.45;36.54
38.33;38.63;37.56;37.92
38.16;38.58;37.77;38.24
40.05;40.32;39.6;40.04
39.89;40.76;39.86;40.3
40.66;40.74;39.58;39.76
40.64;40.79;40.01;40.56
39.94;40.94;39.94;40.74
39.5;39.95;39.32;39.78
39.45;39.99;39.03;39.7
37.85;39.9;37.85;39.76
37.25;37.65;37.19;37.55
35.78;37.68;35.78;37.55
35.45;37.56;34.99;35.84
35.14;35.46;34.54;35.36
34.56;35.7;34.53;35.55
34.2;35.23;34.07;34.77
35.42;35.59;34;34.13
35.2;35.67;33.11;35.61
36.75;37.25;36.33;36.42
37.28;37.45;36.75;36.97
36.89;37.33;36.79;37.24
37.25;37.27;36.47;36.68
36.11;37.2;36.1;37.15
36.4;36.74;36.03;36.21
36.21;36.65;36.02;36.43
36.15;36.23;35.22;36.06
36.29;36.34;35.24;35.54
35.89;36.36;35.51;35.95
36.78;37.51;36.12;36.19
36.49;37.02;36.11;36.98
36.84;37;34.9;35.5
36.4;37.21;35.9;37.18
37.66;37.74;35.44;35.51
36.6;37.44;35.87;37.09
35;36.3;34;35.62
36.62;37.25;35.28;35.35
38.81;39.56;36.84;37.26
42.95;42.99;40.39;41.04
42.49;43.19;42.01;42.66
44.15;44.25;41.91;41.92
43.7;44.45;43.54;43.74
42.33;43.75;42.25;43.56
42.4;42.81;42.15;42.33
41.22;42.24;41.09;41.89
40.99;41.31;40.16;41.09
42.09;42.18;40.57;40.89
42.45;42.52;41.59;41.67
42.07;42.8;41.82;42.8
42.56;42.83;41.5;41.75
42.75;42.96;42.47;42.53
42.91;43;42.5;42.5
42.45;43.4;42.02;42.55
43.71;43.96;42.68;42.83
43.29;43.97;42.86;43.7
43.33;43.44;42.5;42.96
41.53;42.88;41.32;42.25
41.21;42.31;40.78;41.18
40.64;41.14;40.25;40.96
40.52;40.79;39.52;40.32
40.21;40.59;39.8;40.27
39.53;40.26;39.1;39.83
39.64;40.28;38.83;39.35
41.9;42.16;40.1;40.53
42.8;43.25;42.35;42.75
42.76;43.01;41.85;42.81
44.37;44.41;41.22;41.79
44.25;44.89;44.08;44.12
44.99;45.11;44.16;44.5
44.68;45.14;43.96;44.86
89.62;89.91;88.19;88.99
88.48;89.31;87.73;88.93
86.72;88.45;85.55;88.23
86.3;88.3;85.29;85.29
87.74;87.86;86.25;86.81
90.65;90.88;87.45;87.81
88.15;90.2;87.35;90.13
86.66;89.08;86;88.41
82.73;84.79;82.05;84.63
79.86;81.76;78.94;81.21
78.72;79.28;76.66;78.36
81.04;81.99;78.1;78.74
79.07;81.38;78.79;80.9
78.93;79.35;77.5;78.94
77.87;78.93;77.53;78.84
79.1;79.43;77.33;77.81
77.95;79.91;77.69;79.63
77.05;77.77;76.58;77.53
74.58;77.89;74.51;76.9
72.62;73.98;72.44;73.98
72.16;72.92;71.55;72.64
72.66;72.75;71.22;72.25
71.37;72.84;70.94;72.05
70.98;71.78;70.55;70.76
71.31;71.6;70;70.49
